2,0,X,YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
2,1,X,YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
2,2,X,YYYYMM[DD[HH[MM[SS[.S[S]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S]]]]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})$
2,3,X,YYYYMM[DD[HH[MM[SS[.S]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S]]]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)$
2,4,X,YYYYMM[DD[HH[MM[SS]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS]]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14})$
2,5,X,YYYYMM[DD[HH[MM]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM]]]'.,^(\d{6}|\d{8}|\d{10}|\d{12})$
2,6,X,YYYYMM[DD[HH]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH]]'.,^(\d{6}|\d{8}|\d{10})$
2,7,X,YYYYMM[DD],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD]'.,^(\d{6}|\d{8})$
2,8,X,YYYYMM,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM'.,^(\d{6})$
3,0,X,YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
3,1,X,YYYYMMDD[HH[MM[SS[.S[S[S]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S]]]]]]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
3,2,X,YYYYMMDD[HH[MM[SS[.S[S]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S]]]]]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})$
3,3,X,YYYYMMDD[HH[MM[SS[.S]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S]]]]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)$
3,4,X,YYYYMMDD[HH[MM[SS]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS]]]'.,^(\d{8}|\d{10}|\d{12}|\d{14})$
3,5,X,YYYYMMDD[HH[MM]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM]]'.,^(\d{8}|\d{10}|\d{12})$
3,6,X,YYYYMMDD[HH],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH]'.,^(\d{8}|\d{10})$
3,7,X,YYYYMMDD,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD'.,^(\d{8})$
4,0,X,YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
4,1,X,YYYYMMDDHH[MM[SS[.S[S[S]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S]]]]]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
4,2,X,YYYYMMDDHH[MM[SS[.S[S]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S]]]]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})$
4,3,X,YYYYMMDDHH[MM[SS[.S]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S]]]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d)$
4,4,X,YYYYMMDDHH[MM[SS]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS]]'.,^(\d{10}|\d{12}|\d{14})$
4,5,X,YYYYMMDDHH[MM],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM]'.,^(\d{10}|\d{12})$
4,6,X,YYYYMMDDHH,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH'.,^(\d{10})$
5,0,X,YYYYMMDDHHMM[SS[.S[S[S[S]]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S[S]]]]]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
5,1,X,YYYYMMDDHHMM[SS[.S[S[S]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S]]]]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
5,2,X,YYYYMMDDHHMM[SS[.S[S]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S]]]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})$
5,3,X,YYYYMMDDHHMM[SS[.S]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S]]'.,^(\d{12}|\d{14}|\d{14}\.\d)$
5,4,X,YYYYMMDDHHMM[SS],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS]'.,^(\d{12}|\d{14})$
5,5,X,YYYYMMDDHHMM,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM'.,^(\d{12})$
6,0,X,YYYYMMDDHHMMSS[.S[S[S[S]]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S[S]]]]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
6,1,X,YYYYMMDDHHMMSS[.S[S[S]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S]]]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
6,2,X,YYYYMMDDHHMMSS[.S[S]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S]]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2})$
6,3,X,YYYYMMDDHHMMSS[.S],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S]'.,^(\d{14}|\d{14}\.\d)$
6,4,X,YYYYMMDDHHMMSS,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS'.,^(\d{14})$
7,0,X,YYYYMMDDHHMMSS.S[S[S[S]]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S[S]]]'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
7,1,X,YYYYMMDDHHMMSS.S[S[S]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S]]'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})$
7,2,X,YYYYMMDDHHMMSS.S[S],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S]'.,^(\d{14}\.\d|\d{14}\.\d{2})$
7,3,X,YYYYMMDDHHMMSS.S,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S'.,^(\d{14}\.\d)$
8,0,X,YYYYMMDDHHMMSS.SS[S[S]],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S[S]]'.,^(\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})$
8,1,X,YYYYMMDDHHMMSS.SS[S],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S]'.,^(\d{14}\.\d{2}|\d{14}\.\d{3})$
8,2,X,YYYYMMDDHHMMSS.SS,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS'.,^(\d{14}\.\d{2})$
9,0,X,YYYYMMDDHHMMSS.SSS[S],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS[S]'.,^(\d{14}\.\d{3}|\d{14}\.\d{4})$
9,1,X,YYYYMMDDHHMMSS.SSS,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS'.,^(\d{14}\.\d{3})$
10,0,X,YYYYMMDDHHMMSS.SSSS,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSSS'.,^(\d{14}\.\d{4})$
1,0,REO,YYYY[MM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
1,1,REO,YYYY[MM[DD[HH[MM[SS[.S[S[S]]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S[S]]]]]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
1,2,REO,YYYY[MM[DD[HH[MM[SS[.S[S]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S]]]]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
1,3,REO,YYYY[MM[DD[HH[MM[SS[.S]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S]]]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})?$
1,4,REO,YYYY[MM[DD[HH[MM[SS]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS]]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})?$
1,5,REO,YYYY[MM[DD[HH[MM]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM]]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12})([+-]\d{4})?$
1,6,REO,YYYY[MM[DD[HH]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH]]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8}|\d{10})([+-]\d{4})?$
1,7,REO,YYYY[MM[DD]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD]][+/-ZZZZ]'.,^(\d{4}|\d{6}|\d{8})([+-]\d{4})?$
1,8,REO,YYYY[MM][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM][+/-ZZZZ]'.,^(\d{4}|\d{6})([+-]\d{4})?$
1,9,REO,YYYY[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[+/-ZZZZ]'.,^(\d{4})([+-]\d{4})?$
2,0,REO,YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
2,1,REO,YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
2,2,REO,YYYYMM[DD[HH[MM[SS[.S[S]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S]]]]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
2,3,REO,YYYYMM[DD[HH[MM[SS[.S]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S]]]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})?$
2,4,REO,YYYYMM[DD[HH[MM[SS]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS]]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})?$
2,5,REO,YYYYMM[DD[HH[MM]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM]]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10}|\d{12})([+-]\d{4})?$
2,6,REO,YYYYMM[DD[HH]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH]][+/-ZZZZ]'.,^(\d{6}|\d{8}|\d{10})([+-]\d{4})?$
2,7,REO,YYYYMM[DD][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD][+/-ZZZZ]'.,^(\d{6}|\d{8})([+-]\d{4})?$
2,8,REO,YYYYMM[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[+/-ZZZZ]'.,^(\d{6})([+-]\d{4})?$
3,0,REO,YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
3,1,REO,YYYYMMDD[HH[MM[SS[.S[S[S]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S]]]]]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
3,2,REO,YYYYMMDD[HH[MM[SS[.S[S]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S]]]]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
3,3,REO,YYYYMMDD[HH[MM[SS[.S]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S]]]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})?$
3,4,REO,YYYYMMDD[HH[MM[SS]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS]]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})?$
3,5,REO,YYYYMMDD[HH[MM]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM]][+/-ZZZZ]'.,^(\d{8}|\d{10}|\d{12})([+-]\d{4})?$
3,6,REO,YYYYMMDD[HH][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH][+/-ZZZZ]'.,^(\d{8}|\d{10})([+-]\d{4})?$
3,7,REO,YYYYMMDD[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[+/-ZZZZ]'.,^(\d{8})([+-]\d{4})?$
4,0,REO,YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]][+/-ZZZZ]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
4,1,REO,YYYYMMDDHH[MM[SS[.S[S[S]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S]]]]][+/-ZZZZ]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
4,2,REO,YYYYMMDDHH[MM[SS[.S[S]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S]]]][+/-ZZZZ]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
4,3,REO,YYYYMMDDHH[MM[SS[.S]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S]]][+/-ZZZZ]'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})?$
4,4,REO,YYYYMMDDHH[MM[SS]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS]][+/-ZZZZ]'.,^(\d{10}|\d{12}|\d{14})([+-]\d{4})?$
4,5,REO,YYYYMMDDHH[MM][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM][+/-ZZZZ]'.,^(\d{10}|\d{12})([+-]\d{4})?$
4,6,REO,YYYYMMDDHH[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[+/-ZZZZ]'.,^(\d{10})([+-]\d{4})?$
5,0,REO,YYYYMMDDHHMM[SS[.S[S[S[S]]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S[S]]]]][+/-ZZZZ]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
5,1,REO,YYYYMMDDHHMM[SS[.S[S[S]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S]]]][+/-ZZZZ]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
5,2,REO,YYYYMMDDHHMM[SS[.S[S]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S]]][+/-ZZZZ]'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
5,3,REO,YYYYMMDDHHMM[SS[.S]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S]][+/-ZZZZ]'.,^(\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})?$
5,4,REO,YYYYMMDDHHMM[SS][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS][+/-ZZZZ]'.,^(\d{12}|\d{14})([+-]\d{4})?$
5,5,REO,YYYYMMDDHHMM[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[+/-ZZZZ]'.,^(\d{12})([+-]\d{4})?$
6,0,REO,YYYYMMDDHHMMSS[.S[S[S[S]]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S[S]]]][+/-ZZZZ]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
6,1,REO,YYYYMMDDHHMMSS[.S[S[S]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S]]][+/-ZZZZ]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
6,2,REO,YYYYMMDDHHMMSS[.S[S]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S]][+/-ZZZZ]'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
6,3,REO,YYYYMMDDHHMMSS[.S][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S][+/-ZZZZ]'.,^(\d{14}|\d{14}\.\d)([+-]\d{4})?$
6,4,REO,YYYYMMDDHHMMSS[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[+/-ZZZZ]'.,^(\d{14})([+-]\d{4})?$
7,0,REO,YYYYMMDDHHMMSS.S[S[S[S]]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S[S]]][+/-ZZZZ]'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
7,1,REO,YYYYMMDDHHMMSS.S[S[S]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S]][+/-ZZZZ]'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
7,2,REO,YYYYMMDDHHMMSS.S[S][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S][+/-ZZZZ]'.,^(\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})?$
7,3,REO,YYYYMMDDHHMMSS.S[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[+/-ZZZZ]'.,^(\d{14}\.\d)([+-]\d{4})?$
8,0,REO,YYYYMMDDHHMMSS.SS[S[S]][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S[S]][+/-ZZZZ]'.,^(\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
8,1,REO,YYYYMMDDHHMMSS.SS[S][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S][+/-ZZZZ]'.,^(\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})?$
8,2,REO,YYYYMMDDHHMMSS.SS[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[+/-ZZZZ]'.,^(\d{14}\.\d{2})([+-]\d{4})?$
9,0,REO,YYYYMMDDHHMMSS.SSS[S][+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS[S][+/-ZZZZ]'.,^(\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})?$
9,1,REO,YYYYMMDDHHMMSS.SSS[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS[+/-ZZZZ]'.,^(\d{14}\.\d{3})([+-]\d{4})?$
